id_text,provenience,assumed_prov,Random
P127731,Umma (mod. Tell Jokha),,2
P127732,Umma (mod. Tell Jokha),,7
P127733,Umma (mod. Tell Jokha),,9
P127734,PuzriÅ¡-Dagan (mod. Drehem),,9
P127735,,Umma (mod. Tell Jokha) ,7
P127736,PuzriÅ¡-Dagan (mod. Drehem),,5
P127737,PuzriÅ¡-Dagan (mod. Drehem),,6
P127738,PuzriÅ¡-Dagan (mod. Drehem),,1
P127739,Umma (mod. Tell Jokha),,7
P127740,PuzriÅ¡-Dagan (mod. Drehem),,10
P127741,PuzriÅ¡-Dagan (mod. Drehem),,3
P127742,0,,1
P127743,Nippur (mod. Nuffar),,2
P127748,Umma (mod. Tell Jokha),,6
P127749,Umma (mod. Tell Jokha),,7
P127750,Umma (mod. Tell Jokha),,4
P127752,0,,4
P127753,Umma (mod. Tell Jokha),,10
P127755,Umma (mod. Tell Jokha),,2
P127756,Umma (mod. Tell Jokha),,5
P127757,Girsu (mod. Tello),,1
P127758,Girsu (mod. Tello),,2
P127759,Girsu (mod. Tello),,7
P127760,,Umma (mod. Tell Jokha) ,9
P127761,PuzriÅ¡-Dagan (mod. Drehem),,7
P127762,Umma (mod. Tell Jokha),,10
P127763,Umma (mod. Tell Jokha),,7
P127764,PuzriÅ¡-Dagan (mod. Drehem),,9
P127807,Mari (mod. Tell Hariri),,9
P127822,Mari (mod. Tell Hariri),,10
P127823,PuzriÅ¡-Dagan (mod. Drehem),,9
P127824,Girsu (mod. Tello),,7
P127825,PuzriÅ¡-Dagan (mod. Drehem),,9
P127826,PuzriÅ¡-Dagan (mod. Drehem),,7
P127827,PuzriÅ¡-Dagan (mod. Drehem),,3
P127828,PuzriÅ¡-Dagan (mod. Drehem),,6
P127829,PuzriÅ¡-Dagan (mod. Drehem),,4
P127830,PuzriÅ¡-Dagan (mod. Drehem),,4
P127831,PuzriÅ¡-Dagan (mod. Drehem),,4
P127832,PuzriÅ¡-Dagan (mod. Drehem),,8
P127833,PuzriÅ¡-Dagan (mod. Drehem),,10
P127834,PuzriÅ¡-Dagan (mod. Drehem),,5
P127835,PuzriÅ¡-Dagan (mod. Drehem),,2
P127836,PuzriÅ¡-Dagan (mod. Drehem),,9
P127837,PuzriÅ¡-Dagan (mod. Drehem),,10
P127838,Umma (mod. Tell Jokha),,5
P127839,PuzriÅ¡-Dagan (mod. Drehem),,6
P127840,PuzriÅ¡-Dagan (mod. Drehem),,1
P127841,Umma (mod. Tell Jokha),,6
P127842,Umma (mod. Tell Jokha),,1
P127843,Umma (mod. Tell Jokha),,3
P127844,Umma (mod. Tell Jokha),,5
P127845,Umma (mod. Tell Jokha),,6
P127846,Umma (mod. Tell Jokha),,4
P127847,Umma (mod. Tell Jokha),,4
P127848,Umma (mod. Tell Jokha),,9
P127849,Umma (mod. Tell Jokha),,8
P127850,Umma (mod. Tell Jokha),,8
P127851,Umma (mod. Tell Jokha),,6
P127852,Umma (mod. Tell Jokha),,6
P127853,Umma (mod. Tell Jokha),,10
P127854,Umma (mod. Tell Jokha),,3
P127855,Umma (mod. Tell Jokha),,5
P127856,Umma (mod. Tell Jokha),,10
P127857,Umma (mod. Tell Jokha),,3
P127858,Umma (mod. Tell Jokha),,3
P127859,Umma (mod. Tell Jokha),,7
P127861,PuzriÅ¡-Dagan (mod. Drehem),,1
P127862,Umma (mod. Tell Jokha),,3
P127863,Umma (mod. Tell Jokha),,3
P127864,Ur (mod. Tell Muqayyar),,6
P127866,,Umma (mod. Tell Jokha) ,3
P127868,Girsu (mod. Tello),,8
P127869,Girsu (mod. Tello),,7
P127870,Girsu (mod. Tello),,7
P127873,Girsu (mod. Tello),,3
P127874,Girsu (mod. Tello),,10
P127875,Girsu (mod. Tello),,1
P127877,Girsu (mod. Tello),,9
P127878,Girsu (mod. Tello),,6
P127879,Girsu (mod. Tello),,5
P127880,Girsu (mod. Tello),,9
P127881,Girsu (mod. Tello),,4
P127882,Girsu (mod. Tello),,3
P127883,Girsu (mod. Tello),,6
P127885,Girsu (mod. Tello),,5
P127886,Girsu (mod. Tello),,1
P127887,Girsu (mod. Tello),,2
P127889,Girsu (mod. Tello),,8
P127891,Girsu (mod. Tello),,5
P127893,Girsu (mod. Tello),,8
P127894,Girsu (mod. Tello),,5
P127895,Girsu (mod. Tello),,3
P127896,Girsu (mod. Tello),,7
P127897,Girsu (mod. Tello),,7
P127898,Girsu (mod. Tello),,10
P127899,Girsu (mod. Tello),,7
P127900,Girsu (mod. Tello),,6
P127901,Girsu (mod. Tello),,8
P127902,Girsu (mod. Tello),,4
P127903,Girsu (mod. Tello),,10
P127904,Girsu (mod. Tello),,8
P127905,Girsu (mod. Tello),,3
P127906,Girsu (mod. Tello),,10
P127907,Girsu (mod. Tello),,1
P127908,Girsu (mod. Tello),,10
P127910,Girsu (mod. Tello),,2
P127911,Girsu (mod. Tello),,5
P127912,Girsu (mod. Tello),,3
P127913,Girsu (mod. Tello),,5
P127914,Girsu (mod. Tello),,2
P127915,Girsu (mod. Tello),,9
P127916,Girsu (mod. Tello),,2
P127918,Girsu (mod. Tello),,9
P127919,Girsu (mod. Tello),,8
P127920,Girsu (mod. Tello),,1
P127921,Girsu (mod. Tello),,6
P127934,Girsu (mod. Tello),,9
P127936,Girsu (mod. Tello),,2
P127937,Girsu (mod. Tello),,6
P127938,Girsu (mod. Tello),,3
P127939,Girsu (mod. Tello),,8
P127940,Girsu (mod. Tello),,9
P127941,Girsu (mod. Tello),,5
P127942,Girsu (mod. Tello),,4
P127943,Girsu (mod. Tello),,6
P127944,Girsu (mod. Tello),,3
P127945,Girsu (mod. Tello),,3
P127946,Girsu (mod. Tello),,4
P127947,Girsu (mod. Tello),,6
P127948,Girsu (mod. Tello),,8
P127949,Girsu (mod. Tello),,2
P127950,Umma (mod. Tell Jokha),,6
P127951,Girsu (mod. Tello),,4
P127952,Girsu (mod. Tello),,5
P127953,Girsu (mod. Tello),,7
P127954,Girsu (mod. Tello),,10
P127955,Girsu (mod. Tello),,3
P127956,PuzriÅ¡-Dagan (mod. Drehem),,5
P127957,Girsu (mod. Tello),,4
P127958,Girsu (mod. Tello),,1
P127959,PuzriÅ¡-Dagan (mod. Drehem),,1
P127961,Girsu (mod. Tello),,7
P127963,Girsu (mod. Tello),,6
P127965,Girsu (mod. Tello),,7
P127966,Girsu (mod. Tello),,6
P127967,,Girsu (mod. Tello) ,10
P127968,Girsu (mod. Tello),,1
P127969,Girsu (mod. Tello),,4
P127970,Girsu (mod. Tello),,3
P127971,PuzriÅ¡-Dagan (mod. Drehem),,8
P127972,PuzriÅ¡-Dagan (mod. Drehem),,3
P127973,Girsu (mod. Tello),,7
P127974,Girsu (mod. Tello),,5
P127975,Girsu (mod. Tello),,7
P127976,Girsu (mod. Tello),,1
P127977,Girsu (mod. Tello),,1
P127978,Girsu (mod. Tello),,6
P127979,Girsu (mod. Tello),,5
P127980,Girsu (mod. Tello),,7
P127981,Girsu (mod. Tello),,6
P127982,Umma (mod. Tell Jokha),,2
P127983,Girsu (mod. Tello),,6
P127984,Girsu (mod. Tello),,9
P127985,PuzriÅ¡-Dagan (mod. Drehem),,3
P127987,Girsu (mod. Tello),,3
P127988,Umma (mod. Tell Jokha),,3
P127990,Girsu (mod. Tello),,6
P127991,PuzriÅ¡-Dagan (mod. Drehem),,8
P127992,Girsu (mod. Tello),,4
P127993,Girsu (mod. Tello),,3
P127994,Girsu (mod. Tello),,10
P127995,0,,9
P127996,Umma (mod. Tell Jokha),,5
P127997,Girsu (mod. Tello),,7
P127998,Umma (mod. Tell Jokha),,7
P127999,Girsu (mod. Tello),,2
P128000,Nippur (mod. Nuffar),,3
P128001,0,,10
P128002,Girsu (mod. Tello),,3
P128003,Girsu (mod. Tello),,10
P128004,Girsu (mod. Tello),,10
P128005,Girsu (mod. Tello),,3
P128006,0,,2
P128007,Girsu (mod. Tello),,9
P128008,Girsu (mod. Tello),,5
P128009,Girsu (mod. Tello),,2
P128010,Girsu (mod. Tello),,3
P128011,Girsu (mod. Tello),,2
P128012,0,,9
P128013,Umma (mod. Tell Jokha),,4
P128014,PuzriÅ¡-Dagan (mod. Drehem),,2
P128019,Girsu (mod. Tello),,8
P128020,Girsu (mod. Tello),,4
P128021,Umma (mod. Tell Jokha),,5
P128022,,PuzriÅ¡-Dagan (mod. Drehem) ,1
P128023,PuzriÅ¡-Dagan (mod. Drehem),,7
P128024,PuzriÅ¡-Dagan (mod. Drehem),,3
P128025,PuzriÅ¡-Dagan (mod. Drehem),,2
P128026,PuzriÅ¡-Dagan (mod. Drehem),,2
P128027,PuzriÅ¡-Dagan (mod. Drehem),,3
P128028,PuzriÅ¡-Dagan (mod. Drehem),,6
P128029,PuzriÅ¡-Dagan (mod. Drehem),,6
P128030,Girsu (mod. Tello),,2
P128031,0,,4
P128032,PuzriÅ¡-Dagan (mod. Drehem),,5
P128033,PuzriÅ¡-Dagan (mod. Drehem),,2
P128034,Umma (mod. Tell Jokha),,8
P128035,0,,4
P128036,Umma (mod. Tell Jokha),,1
P128037,PuzriÅ¡-Dagan (mod. Drehem),,3
P128038,Umma (mod. Tell Jokha),,8
P128041,0,,5
P128043,Umma (mod. Tell Jokha),,5
P128044,PuzriÅ¡-Dagan (mod. Drehem),,5
P128045,PuzriÅ¡-Dagan (mod. Drehem),,10
P128046,PuzriÅ¡-Dagan (mod. Drehem),,5
P128047,Girsu (mod. Tello),,1
P128048,,Umma (mod. Tell Jokha) ,6
P128049,Girsu (mod. Tello),,10
P128051,Girsu (mod. Tello),,3
P128052,0,,10
P128053,Umma (mod. Tell Jokha),,4
P128054,Umma (mod. Tell Jokha),,4
P128056,PuzriÅ¡-Dagan (mod. Drehem),,5
P128057,Umma (mod. Tell Jokha),,7
P128058,Umma (mod. Tell Jokha),,1
P128059,0,,2
P128060,Girsu (mod. Tello),,1
P128061,Girsu (mod. Tello),,6
P128062,PuzriÅ¡-Dagan (mod. Drehem),,9
P128063,Umma (mod. Tell Jokha),,2
P128064,Umma (mod. Tell Jokha),,4
P128065,Umma (mod. Tell Jokha),,2
P128066,Umma (mod. Tell Jokha),,10
P128067,0,,9
P128068,Umma (mod. Tell Jokha),,3
P128071,PuzriÅ¡-Dagan (mod. Drehem),,6
P128076,Umma (mod. Tell Jokha),,7
P128077,Umma (mod. Tell Jokha),,6
P128078,Umma (mod. Tell Jokha),,1
P128079,PuzriÅ¡-Dagan (mod. Drehem),,4
P128080,Umma (mod. Tell Jokha),,5
P128081,PuzriÅ¡-Dagan (mod. Drehem),,5
P128082,Umma (mod. Tell Jokha),,7
P128083,Umma (mod. Tell Jokha),,10
P128084,Girsu (mod. Tello),,1
P128085,0,,2
P128086,0,,2
P128087,0,,9
P128088,Girsu (mod. Tello),,4
P128089,0,,3
P128090,Umma (mod. Tell Jokha),,6
P128091,Girsu (mod. Tello),,4
P128092,Umma (mod. Tell Jokha),,3
P128093,,Girsu (mod. Tello) ,7
P128094,PuzriÅ¡-Dagan (mod. Drehem),,2
P128095,PuzriÅ¡-Dagan (mod. Drehem),,5
P128096,Umma (mod. Tell Jokha),,5
P128097,PuzriÅ¡-Dagan (mod. Drehem),,3
P128098,Umma (mod. Tell Jokha),,3
P128099,PuzriÅ¡-Dagan (mod. Drehem),,1
P128100,Umma (mod. Tell Jokha),,7
P128101,Umma (mod. Tell Jokha),,3
P128103,PuzriÅ¡-Dagan (mod. Drehem),,3
P128107,0,,2
P128108,PuzriÅ¡-Dagan (mod. Drehem),,3
P128109,Umma (mod. Tell Jokha),,4
P128110,PuzriÅ¡-Dagan (mod. Drehem),,9
P128111,PuzriÅ¡-Dagan (mod. Drehem),,10
P128112,PuzriÅ¡-Dagan (mod. Drehem),,8
P128113,PuzriÅ¡-Dagan (mod. Drehem),,10
P128114,PuzriÅ¡-Dagan (mod. Drehem),,4
P128115,PuzriÅ¡-Dagan (mod. Drehem),,8
P128116,PuzriÅ¡-Dagan (mod. Drehem),,8
P128117,PuzriÅ¡-Dagan (mod. Drehem),,4
P128118,PuzriÅ¡-Dagan (mod. Drehem),,2
P128119,PuzriÅ¡-Dagan (mod. Drehem),,5
P128120,PuzriÅ¡-Dagan (mod. Drehem),,9
P128121,PuzriÅ¡-Dagan (mod. Drehem),,6
P128122,PuzriÅ¡-Dagan (mod. Drehem),,2
P128123,PuzriÅ¡-Dagan (mod. Drehem),,6
P128124,PuzriÅ¡-Dagan (mod. Drehem),,5
P128125,PuzriÅ¡-Dagan (mod. Drehem),,5
P128126,PuzriÅ¡-Dagan (mod. Drehem),,3
P128127,PuzriÅ¡-Dagan (mod. Drehem),,10
P128128,PuzriÅ¡-Dagan (mod. Drehem),,10
P128129,PuzriÅ¡-Dagan (mod. Drehem),,1
P128130,PuzriÅ¡-Dagan (mod. Drehem),,4
P128131,PuzriÅ¡-Dagan (mod. Drehem),,5
P128132,PuzriÅ¡-Dagan (mod. Drehem),,3
P128133,PuzriÅ¡-Dagan (mod. Drehem),,4
P128134,PuzriÅ¡-Dagan (mod. Drehem),,5
P128135,PuzriÅ¡-Dagan (mod. Drehem),,10
P128136,PuzriÅ¡-Dagan (mod. Drehem),,4
P128137,PuzriÅ¡-Dagan (mod. Drehem),,9
P128138,PuzriÅ¡-Dagan (mod. Drehem),,7
P128139,PuzriÅ¡-Dagan (mod. Drehem),,2
P128140,PuzriÅ¡-Dagan (mod. Drehem),,8
P128141,PuzriÅ¡-Dagan (mod. Drehem),,9
P128142,PuzriÅ¡-Dagan (mod. Drehem),,4
P128143,PuzriÅ¡-Dagan (mod. Drehem),,2
P128144,PuzriÅ¡-Dagan (mod. Drehem),,2
P128145,PuzriÅ¡-Dagan (mod. Drehem),,9
P128146,PuzriÅ¡-Dagan (mod. Drehem),,10
P128147,PuzriÅ¡-Dagan (mod. Drehem),,10
P128148,PuzriÅ¡-Dagan (mod. Drehem),,8
P128149,PuzriÅ¡-Dagan (mod. Drehem),,5
P128150,PuzriÅ¡-Dagan (mod. Drehem),,10
P128151,PuzriÅ¡-Dagan (mod. Drehem),,1
P128152,PuzriÅ¡-Dagan (mod. Drehem),,8
P128153,PuzriÅ¡-Dagan (mod. Drehem),,3
P128154,PuzriÅ¡-Dagan (mod. Drehem),,10
P128155,PuzriÅ¡-Dagan (mod. Drehem),,4
P128156,PuzriÅ¡-Dagan (mod. Drehem),,5
P128157,PuzriÅ¡-Dagan (mod. Drehem),,6
P128158,PuzriÅ¡-Dagan (mod. Drehem),,10
P128159,PuzriÅ¡-Dagan (mod. Drehem),,10
P128160,PuzriÅ¡-Dagan (mod. Drehem),,10
P128161,PuzriÅ¡-Dagan (mod. Drehem),,4
P128162,PuzriÅ¡-Dagan (mod. Drehem),,6
P128163,PuzriÅ¡-Dagan (mod. Drehem),,1
P128164,PuzriÅ¡-Dagan (mod. Drehem),,2
P128165,PuzriÅ¡-Dagan (mod. Drehem),,5
P128166,PuzriÅ¡-Dagan (mod. Drehem),,1
P128167,PuzriÅ¡-Dagan (mod. Drehem),,1
P128168,PuzriÅ¡-Dagan (mod. Drehem),,6
P128169,PuzriÅ¡-Dagan (mod. Drehem),,5
P128170,PuzriÅ¡-Dagan (mod. Drehem),,8
P128171,PuzriÅ¡-Dagan (mod. Drehem),,7
P128172,PuzriÅ¡-Dagan (mod. Drehem),,2
P128173,PuzriÅ¡-Dagan (mod. Drehem),,7
P128174,PuzriÅ¡-Dagan (mod. Drehem),,10
P128175,PuzriÅ¡-Dagan (mod. Drehem),,4
P128176,PuzriÅ¡-Dagan (mod. Drehem),,9
P128177,PuzriÅ¡-Dagan (mod. Drehem),,8
P128178,PuzriÅ¡-Dagan (mod. Drehem),,1
P128179,PuzriÅ¡-Dagan (mod. Drehem),,5
P128180,PuzriÅ¡-Dagan (mod. Drehem),,7
P128181,PuzriÅ¡-Dagan (mod. Drehem),,5
P128182,PuzriÅ¡-Dagan (mod. Drehem),,6
P128183,PuzriÅ¡-Dagan (mod. Drehem),,8
P128184,PuzriÅ¡-Dagan (mod. Drehem),,5
P128185,PuzriÅ¡-Dagan (mod. Drehem),,3
P128186,PuzriÅ¡-Dagan (mod. Drehem),,10
P128187,PuzriÅ¡-Dagan (mod. Drehem),,4
P128188,PuzriÅ¡-Dagan (mod. Drehem),,10
P128189,PuzriÅ¡-Dagan (mod. Drehem),,8
P128190,PuzriÅ¡-Dagan (mod. Drehem),,1
P128191,PuzriÅ¡-Dagan (mod. Drehem),,7
P128192,PuzriÅ¡-Dagan (mod. Drehem),,7
P128193,PuzriÅ¡-Dagan (mod. Drehem),,5
P128194,PuzriÅ¡-Dagan (mod. Drehem),,1
P128195,PuzriÅ¡-Dagan (mod. Drehem),,6
P128196,PuzriÅ¡-Dagan (mod. Drehem),,6
P128197,PuzriÅ¡-Dagan (mod. Drehem),,6
P128198,PuzriÅ¡-Dagan (mod. Drehem),,10
P128199,PuzriÅ¡-Dagan (mod. Drehem),,10
P128200,Umma (mod. Tell Jokha),,3
P128201,Umma (mod. Tell Jokha),,7
P128202,Umma (mod. Tell Jokha),,3
P128203,Umma (mod. Tell Jokha),,2
P128204,Umma (mod. Tell Jokha),,3
P128205,Umma (mod. Tell Jokha),,1
P128206,Umma (mod. Tell Jokha),,5
P128207,Umma (mod. Tell Jokha),,3
P128208,Umma (mod. Tell Jokha),,4
P128209,Umma (mod. Tell Jokha),,8
P128210,Umma (mod. Tell Jokha),,8
P128211,Umma (mod. Tell Jokha),,3
P128212,Umma (mod. Tell Jokha),,9
P128213,Umma (mod. Tell Jokha),,10
P128214,Umma (mod. Tell Jokha),,7
P128215,Umma (mod. Tell Jokha),,5
P128216,Umma (mod. Tell Jokha),,4
P128217,Umma (mod. Tell Jokha),,9
P128218,Umma (mod. Tell Jokha),,5
P128219,Umma (mod. Tell Jokha),,10
P128220,Umma (mod. Tell Jokha),,8
P128221,Umma (mod. Tell Jokha),,5
P128222,Umma (mod. Tell Jokha),,3
P128223,Umma (mod. Tell Jokha),,4
P128224,Umma (mod. Tell Jokha),,5
P128225,Umma (mod. Tell Jokha),,2
P128226,Umma (mod. Tell Jokha),,10
P128227,Umma (mod. Tell Jokha),,9
P128228,Umma (mod. Tell Jokha),,1
P128229,Umma (mod. Tell Jokha),,7
P128230,Umma (mod. Tell Jokha),,7
P128231,Umma (mod. Tell Jokha),,4
P128232,Umma (mod. Tell Jokha),,7
P128233,Umma (mod. Tell Jokha),,10
P128234,Umma (mod. Tell Jokha),,1
P128235,Umma (mod. Tell Jokha),,4
P128236,Umma (mod. Tell Jokha),,6
P128237,Umma (mod. Tell Jokha),,7
P128238,Umma (mod. Tell Jokha),,8
P128239,Umma (mod. Tell Jokha),,2
P128240,Umma (mod. Tell Jokha),,8
P128241,Umma (mod. Tell Jokha),,6
P128242,Umma (mod. Tell Jokha),,10
P128243,Umma (mod. Tell Jokha),,9
P128244,Umma (mod. Tell Jokha),,6
P128245,Umma (mod. Tell Jokha),,6
P128246,Umma (mod. Tell Jokha),,10
P128247,Umma (mod. Tell Jokha),,8
P128248,Umma (mod. Tell Jokha),,2
P128249,Umma (mod. Tell Jokha),,10
P128250,Umma (mod. Tell Jokha),,6
P128251,Umma (mod. Tell Jokha),,10
P128252,Umma (mod. Tell Jokha),,7
P128254,Umma (mod. Tell Jokha),,3
P128255,Umma (mod. Tell Jokha),,10
P128257,Girsu (mod. Tello),,2
P128258,Umma (mod. Tell Jokha),,2
P128259,Umma (mod. Tell Jokha),,2
P128260,Umma (mod. Tell Jokha),,6
P128261,Umma (mod. Tell Jokha),,9
P128262,Umma (mod. Tell Jokha),,5
P128263,Umma (mod. Tell Jokha),,1
P128264,Umma (mod. Tell Jokha),,6
P128265,Umma (mod. Tell Jokha),,7
P128266,Umma (mod. Tell Jokha),,5
P128267,Umma (mod. Tell Jokha),,8
P128268,Umma (mod. Tell Jokha),,2
P128269,Umma (mod. Tell Jokha),,4
P128270,Umma (mod. Tell Jokha),,9
P128271,Umma (mod. Tell Jokha),,2
P128272,Umma (mod. Tell Jokha),,3
P128273,Umma (mod. Tell Jokha),,7
P128274,Umma (mod. Tell Jokha),,7
P128275,Umma (mod. Tell Jokha),,6
P128276,Umma (mod. Tell Jokha),,5
P128277,Umma (mod. Tell Jokha),,9
P128278,Umma (mod. Tell Jokha),,9
P128279,Umma (mod. Tell Jokha),,10
P128280,Umma (mod. Tell Jokha),,10
P128281,Umma (mod. Tell Jokha),,3
P128282,Umma (mod. Tell Jokha),,6
P128283,Umma (mod. Tell Jokha),,1
P128284,Umma (mod. Tell Jokha),,6
P128285,Umma (mod. Tell Jokha),,10
P128286,Umma (mod. Tell Jokha),,6
P128287,Umma (mod. Tell Jokha),,4
P128288,Umma (mod. Tell Jokha),,9
P128289,Umma (mod. Tell Jokha),,10
P128290,Umma (mod. Tell Jokha),,5
P128291,Umma (mod. Tell Jokha),,2
P128292,Umma (mod. Tell Jokha),,2
P128293,Umma (mod. Tell Jokha),,10
P128294,Umma (mod. Tell Jokha),,9
P128295,Umma (mod. Tell Jokha),,3
P128296,Umma (mod. Tell Jokha),,6
P128297,Umma (mod. Tell Jokha),,8
P128298,Umma (mod. Tell Jokha),,5
P128300,Umma (mod. Tell Jokha),,4
P128301,Umma (mod. Tell Jokha),,1
P128302,Umma (mod. Tell Jokha),,10
P128303,Umma (mod. Tell Jokha),,3
P128304,Umma (mod. Tell Jokha),,10
P128305,Umma (mod. Tell Jokha),,10
P128306,Umma (mod. Tell Jokha),,5
P128307,Umma (mod. Tell Jokha),,1
P128308,Umma (mod. Tell Jokha),,8
P128309,Umma (mod. Tell Jokha),,1
P128310,Umma (mod. Tell Jokha),,3
P128311,Umma (mod. Tell Jokha),,10
P128312,Umma (mod. Tell Jokha),,4
P128313,Umma (mod. Tell Jokha),,7
P128314,Umma (mod. Tell Jokha),,4
P128315,Girsu (mod. Tello),,3
P128316,Umma (mod. Tell Jokha),,1
P128317,Girsu (mod. Tello),,7
P128319,Girsu (mod. Tello),,9
P128320,Girsu (mod. Tello),,8
P128321,Girsu (mod. Tello),,6
P128322,Girsu (mod. Tello),,1
P128323,Girsu (mod. Tello),,7
P128324,Girsu (mod. Tello),,8
P128325,Girsu (mod. Tello),,7
P128326,Girsu (mod. Tello),,9
P128327,Umma (mod. Tell Jokha),,7
P128328,Girsu (mod. Tello),,9
P128329,Girsu (mod. Tello),,4
P128330,Girsu (mod. Tello),,1
P128331,,Irisagrig (mod. uncertain) ,5
P128332,Girsu (mod. Tello),,8
P128333,Umma (mod. Tell Jokha),,1
P128334,Girsu (mod. Tello),,4
P128335,Girsu (mod. Tello),,8
P128336,PuzriÅ¡-Dagan (mod. Drehem),,1
P128337,PuzriÅ¡-Dagan (mod. Drehem),,5
P128338,PuzriÅ¡-Dagan (mod. Drehem),,10
P128339,0,,3
P128340,PuzriÅ¡-Dagan (mod. Drehem),,9
P128341,0,,9
P128342,PuzriÅ¡-Dagan (mod. Drehem),,9
P128346,PuzriÅ¡-Dagan (mod. Drehem),,5
P128347,Umma (mod. Tell Jokha),,5
P128348,Umma (mod. Tell Jokha),,8
P128349,Umma (mod. Tell Jokha),,10
P128350,0,,7
P128351,0,,8
P128352,0,,9
P128353,0,,9
P128354,PuzriÅ¡-Dagan (mod. Drehem),,4
P128355,Umma (mod. Tell Jokha),,3
P128356,PuzriÅ¡-Dagan (mod. Drehem),,8
P128357,Girsu (mod. Tello),,3
P128358,Girsu (mod. Tello),,2
P128362,Girsu (mod. Tello),,4
P128363,Girsu (mod. Tello),,7
P128368,Girsu (mod. Tello),,7
P128369,Girsu (mod. Tello),,3
P128371,Girsu (mod. Tello),,5
P128372,Girsu (mod. Tello),,4
P128373,Girsu (mod. Tello),,8
P128374,Girsu (mod. Tello),,10
P128375,Girsu (mod. Tello),,1
P128377,Girsu (mod. Tello),,5
P128378,Girsu (mod. Tello),,9
P128379,Girsu (mod. Tello),,6
P128381,Girsu (mod. Tello),,8
P128382,Girsu (mod. Tello),,6
P128383,Girsu (mod. Tello),,1
P128384,Girsu (mod. Tello),,10
P128386,Girsu (mod. Tello),,10
P128387,Girsu (mod. Tello),,10
P128388,Girsu (mod. Tello),,3
P128389,Girsu (mod. Tello),,9
P128392,PuzriÅ¡-Dagan (mod. Drehem),,10
P128393,PuzriÅ¡-Dagan (mod. Drehem),,3
P128394,PuzriÅ¡-Dagan (mod. Drehem),,7
P128395,PuzriÅ¡-Dagan (mod. Drehem),,7
P128396,PuzriÅ¡-Dagan (mod. Drehem),,10
P128397,PuzriÅ¡-Dagan (mod. Drehem),,10
P128398,PuzriÅ¡-Dagan (mod. Drehem),,3
P128399,PuzriÅ¡-Dagan (mod. Drehem),,1
P128400,PuzriÅ¡-Dagan (mod. Drehem),,2
P128401,PuzriÅ¡-Dagan (mod. Drehem),,3
P128403,Umma (mod. Tell Jokha),,5
P128405,Umma (mod. Tell Jokha),,6
P128407,PuzriÅ¡-Dagan (mod. Drehem),,6
P128408,PuzriÅ¡-Dagan (mod. Drehem),,2
P128416,Girsu (mod. Tello),,1
P128417,Girsu (mod. Tello),,10
P128418,Girsu (mod. Tello),,3
P128420,Girsu (mod. Tello),,8
P128421,Girsu (mod. Tello),,3
P128422,Girsu (mod. Tello),,3
P128423,Girsu (mod. Tello),,3
P128424,Girsu (mod. Tello),,1
P128425,Girsu (mod. Tello),,6
P128426,Girsu (mod. Tello),,10
P128427,Girsu (mod. Tello),,1
P128428,Girsu (mod. Tello),,8
P128429,Girsu (mod. Tello),,9
P128430,,Girsu (mod. Tello) ,8
P128431,Girsu (mod. Tello),,6
P128432,Girsu (mod. Tello),,9
P128433,Girsu (mod. Tello),,1
P128434,Girsu (mod. Tello),,6
P128435,Girsu (mod. Tello),,9
P128436,Girsu (mod. Tello),,5
P128437,Girsu (mod. Tello),,8
P128438,Girsu (mod. Tello),,5
P128439,Girsu (mod. Tello),,8
P128440,Girsu (mod. Tello),,8
P128441,Girsu (mod. Tello),,5
P128442,Girsu (mod. Tello),,7
P128443,Girsu (mod. Tello),,4
P128444,Girsu (mod. Tello),,8
P128445,Girsu (mod. Tello),,3
P128447,Girsu (mod. Tello),,1
P128449,Girsu (mod. Tello),,2
P128450,Girsu (mod. Tello),,7
P128451,Girsu (mod. Tello),,4
P128452,Girsu (mod. Tello),,4
P128453,Girsu (mod. Tello),,7
P128454,Girsu (mod. Tello),,4
P128455,Girsu (mod. Tello),,8
P128456,Girsu (mod. Tello),,2
P128457,Girsu (mod. Tello),,10
P128458,Girsu (mod. Tello),,8
P128459,Girsu (mod. Tello),,1
P128460,Girsu (mod. Tello),,9
P128461,Girsu (mod. Tello),,7
P128462,Girsu (mod. Tello),,3
P128463,Girsu (mod. Tello),,5
P128464,Girsu (mod. Tello),,3
P128465,Girsu (mod. Tello),,4
P128466,Girsu (mod. Tello),,4
P128467,Girsu (mod. Tello),,10
P128468,Girsu (mod. Tello),,6
P128469,Girsu (mod. Tello),,4
P128470,Girsu (mod. Tello),,7
P128471,Girsu (mod. Tello),,4
P128472,Girsu (mod. Tello),,1
P128473,Girsu (mod. Tello),,2
P128474,Girsu (mod. Tello),,6
P128475,Girsu (mod. Tello),,3
P128476,Girsu (mod. Tello),,1
P128477,Girsu (mod. Tello),,4
P128478,Girsu (mod. Tello),,10
P128479,Girsu (mod. Tello),,6
P128480,Girsu (mod. Tello),,3
P128481,Girsu (mod. Tello),,5
P128482,Girsu (mod. Tello),,3
P128483,Girsu (mod. Tello),,5
P128484,Girsu (mod. Tello),,8
P128485,Girsu (mod. Tello),,1
P128486,Girsu (mod. Tello),,8
P128487,Girsu (mod. Tello),,4
P128488,Girsu (mod. Tello),,7
P128489,Girsu (mod. Tello),,2
P128490,Girsu (mod. Tello),,7
P128491,Girsu (mod. Tello),,7
P128492,Girsu (mod. Tello),,9
P128493,Girsu (mod. Tello),,4
